Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Benin,9.3077,2.3158,03-21-20,2,0,0,2,Africa
,Bhutan,27.5142,90.4336,03-21-20,2,0,0,2,South-East Asia
,Bolivia,-16.2902,-63.5887,03-21-20,19,0,0,19,Americas
,Bosnia and Herzegovina,43.9159,17.6791,03-21-20,93,1,2,90,Europe
,Brazil,-14.235,-51.9253,03-21-20,1021,15,2,1004,Americas
,Brunei,4.5353,114.7277,03-21-20,83,0,2,81,Western Pacific
,Bulgaria,42.7339,25.4858,03-21-20,163,3,3,157,Europe
,Burkina Faso,12.2383,-1.5616,03-21-20,64,2,5,57,Africa
,Cabo Verde,16.5388,-23.0418,03-21-20,3,0,0,3,Africa
,Cambodia,11.55,104.9167,03-21-20,53,0,1,52,Western Pacific
,Cameroon,3.848,11.5021,03-21-20,27,0,0,27,Africa
Alberta,Canada,53.9333,-116.5765,03-21-20,195,1,0,194,Americas
British Columbia,Canada,53.7267,-127.6476,03-21-20,424,10,0,414,Americas
Manitoba,Canada,53.7609,-98.8139,03-21-20,18,0,0,18,Americas
New Brunswick,Canada,46.5653,-66.4619,03-21-20,17,0,0,17,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,03-21-20,6,0,0,6,Americas
Nova Scotia,Canada,44.682,-63.7443,03-21-20,21,0,0,21,Americas
Ontario,Canada,51.2538,-85.3232,03-21-20,377,3,0,374,Americas
Prince Edward Island,Canada,46.5107,-63.4168,03-21-20,2,0,0,2,Americas
Quebec,Canada,52.9399,-73.5491,03-21-20,181,5,0,176,Americas
Saskatchewan,Canada,52.9399,-106.4509,03-21-20,26,0,0,26,Americas
,Central African Republic,6.6111,20.9394,03-21-20,3,0,0,3,Africa
,Chad,15.4542,18.7322,03-21-20,1,0,0,1,Africa
,Chile,-35.6751,-71.543,03-21-20,592,0,6,586,Americas
Anhui,China,31.8257,117.2264,03-21-20,990,6,984,0,Western Pacific
Beijing,China,40.1824,116.4142,03-21-20,504,8,396,100,Western Pacific
Chongqing,China,30.0572,107.874,03-21-20,576,6,570,0,Western Pacific
Fujian,China,26.0789,117.9874,03-21-20,303,1,295,7,Western Pacific
Gansu,China,35.7518,104.2861,03-21-20,134,2,113,19,Western Pacific
Guangdong,China,23.3417,113.4244,03-21-20,1400,8,1325,67,Western Pacific
Guangxi,China,23.8298,108.7881,03-21-20,254,2,250,2,Western Pacific
Guizhou,China,26.8154,106.8748,03-21-20,146,2,144,0,Western Pacific
Hainan,China,19.1959,109.7453,03-21-20,168,6,161,1,Western Pacific
Hebei,China,39.549,116.1306,03-21-20,318,6,0,312,Western Pacific
Heilongjiang,China,47.862,127.7615,03-21-20,484,13,463,8,Western Pacific
Henan,China,37.8957,114.9042,03-21-20,1273,22,0,1251,Western Pacific
Hong Kong,China,22.3,114.2,03-21-20,273,4,98,171,Western Pacific
Hubei,China,30.9756,112.2707,03-21-20,67800,3139,58946,5715,Western Pacific
Hunan,China,27.6104,111.7088,03-21-20,1018,4,1014,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,03-21-20,75,1,74,0,Western Pacific
Jiangsu,China,32.9711,119.455,03-21-20,631,0,631,0,Western Pacific
Jiangxi,China,27.614,115.7221,03-21-20,935,1,934,0,Western Pacific
Jilin,China,43.6661,126.1923,03-21-20,93,1,92,0,Western Pacific
Liaoning,China,41.2956,122.6085,03-21-20,126,2,122,2,Western Pacific
Macau,China,22.1667,113.55,03-21-20,18,0,10,8,Western Pacific
Ningxia,China,37.2692,106.1655,03-21-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,03-21-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,03-21-20,248,3,239,6,Western Pacific
Shandong,China,36.3427,118.1498,03-21-20,764,7,749,8,Western Pacific
Shanghai,China,31.202,121.4491,03-21-20,380,3,327,50,Western Pacific
Shanxi,China,37.5777,112.2922,03-21-20,133,0,133,0,Western Pacific
Sichuan,China,30.6171,102.7103,03-21-20,542,3,536,3,Western Pacific
Tianjin,China,39.3054,117.323,03-21-20,137,3,133,1,Western Pacific
Tibet,China,31.6927,88.0924,03-21-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,03-21-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,03-21-20,176,2,172,2,Western Pacific
Zhejiang,China,29.1832,120.0934,03-21-20,1236,1,1219,16,Western Pacific
,Colombia,4.5709,-74.2973,03-21-20,196,0,1,195,Americas
,Congo (Brazzaville),-0.228,15.8277,03-21-20,3,0,0,3,Africa
,Congo (Kinshasa),-4.0383,21.7587,03-21-20,23,1,0,22,Africa
,Costa Rica,9.7489,-83.7534,03-21-20,117,2,2,113,Americas
,Cote d'Ivoire,7.54,-5.5471,03-21-20,14,0,1,13,Africa
,Croatia,45.1,15.2,03-21-20,206,1,5,200,Europe
,Cuba,21.521757,-77.781167,03-21-20,21,1,0,20,Americas
,Cyprus,35.1264,33.4299,03-21-20,84,0,0,84,Europe
,Czechia,49.8175,15.473,03-21-20,995,0,6,989,Europe
Faroe Islands,Denmark,61.8926,-6.9118,03-21-20,92,0,0,92,Europe
Greenland,Greenland,71.7069,-42.6043,03-21-20,2,0,0,2,Europe
,Denmark,56.2639,9.5018,03-21-20,1326,13,1,1312,Europe
,Djibouti,11.8251,42.5903,03-21-20,1,0,0,1,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,03-21-20,112,2,0,110,Americas
,Ecuador,-1.8312,-78.1834,03-21-20,506,7,3,496,Americas
,Egypt,26.820553,30.802498,03-21-20,294,10,41,243,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,03-21-20,3,0,0,3,Americas
,Equatorial Guinea,1.6508,10.2679,03-21-20,6,0,0,6,Africa
,Eritrea,15.1794,39.7823,03-21-20,1,0,0,1,Africa
,Estonia,58.5953,25.0136,03-21-20,306,0,1,305,Europe
,Eswatini,-26.5225,31.4659,03-21-20,1,0,0,1,Africa
,Ethiopia,9.145,40.4897,03-21-20,9,0,0,9,Africa
,Fiji,-17.7134,178.065,03-21-20,1,0,0,1,Western Pacific
,Finland,61.92411,25.748151,03-21-20,523,1,10,512,Europe
French Guiana,France,3.9339,-53.1258,03-21-20,18,0,0,18,Europe
French Polynesia,France,-17.6797,149.4068,03-21-20,15,0,0,15,Europe
Guadeloupe,France,16.265,-61.551,03-21-20,53,0,0,53,Europe
Mayotte,France,-12.8275,45.166244,03-21-20,7,0,0,7,Europe
New Caledonia,France,-20.904305,165.618042,03-21-20,4,0,0,4,Europe
Reunion,France,-21.1151,55.5364,03-21-20,45,0,0,45,Europe
Saint Barthelemy,France,17.9,-62.8333,03-21-20,3,0,0,3,Europe
St Martin,France,18.0708,-63.0501,03-21-20,4,0,0,4,Europe
Martinique,France,14.6415,-61.0242,03-21-20,32,1,0,31,Europe
,France,46.2276,2.2137,03-21-20,14282,562,12,13708,Europe
,Gabon,-0.8037,11.6094,03-21-20,4,1,0,3,Africa
,Gambia,13.4432,-15.3101,03-21-20,1,0,0,1,Africa
,Georgia,42.3154,43.3569,03-21-20,49,0,1,48,Europe
,Germany,51.165691,10.451526,03-21-20,22213,84,233,21896,Europe
,Ghana,7.9465,-1.0232,03-21-20,19,1,0,18,Africa
,Greece,39.0742,21.8243,03-21-20,530,13,19,498,Europe
,Guatemala,15.7835,-90.2308,03-21-20,17,1,0,16,Americas
,Guinea,9.9456,-9.6966,03-21-20,2,0,0,2,Africa
,Guyana,4.860416,-58.93018,03-21-20,7,1,0,6,Americas
,Haiti,18.9712,-72.2852,03-21-20,2,0,0,2,Americas
,Holy See,41.9029,12.4534,03-21-20,1,0,0,1,Europe
,Honduras,15.2,-86.2419,03-21-20,24,0,0,24,Americas
,Hungary,47.1625,19.5033,03-21-20,103,4,7,92,Europe
,Iceland,64.9631,-19.0208,03-21-20,473,1,22,450,Europe
,India,20.593684,78.96288,03-21-20,330,4,23,303,South-East Asia
,Indonesia,-0.7893,113.9213,03-21-20,450,38,15,397,South-East Asia
,Iran,32.427908,53.688046,03-21-20,20610,1556,7635,11419,Eastern Mediterranean
,Iraq,33.223191,43.679291,03-21-20,214,17,51,146,Eastern Mediterranean
,Ireland,53.1424,-7.6921,03-21-20,785,3,5,777,Europe
,Israel,31.046051,34.851612,03-21-20,712,1,36,675,Europe
,Italy,41.87194,12.56738,03-21-20,53578,4825,6072,42681,Europe
,Jamaica,18.1096,-77.2975,03-21-20,16,1,2,13,Americas
,Japan,36.204824,138.252924,03-21-20,1059,36,232,791,Western Pacific
,Jordan,31.24,36.51,03-21-20,85,0,1,84,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,03-21-20,53,0,0,53,Europe
,Kenya,-0.0236,37.9062,03-21-20,7,0,0,7,Africa
,South Korea,35.907757,127.766922,03-21-20,8799,102,1540,7157,Western Pacific
,Kuwait,29.31166,47.481766,03-21-20,176,0,27,149,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,03-21-20,14,0,0,14,Europe
,Latvia,56.8796,24.6032,03-21-20,124,0,1,123,Europe
,Lebanon,33.8547,35.8623,03-21-20,187,4,4,179,Eastern Mediterranean
,Liberia,6.428055,-9.429499,03-21-20,3,0,0,3,Africa
,Liechtenstein,47.14,9.55,03-21-20,37,0,4,33,Europe
,Lithuania,55.1694,23.8813,03-21-20,83,1,1,81,Europe
,Luxembourg,49.8153,6.1296,03-21-20,670,8,0,662,Europe
,Madagascar,-18.766947,46.869107,03-21-20,3,0,0,3,Africa
,Malaysia,4.210484,101.975766,03-21-20,1183,4,114,1065,Western Pacific
,Maldives,3.2028,73.2207,03-21-20,13,0,0,13,South-East Asia
,Malta,35.9375,14.3754,03-21-20,73,0,2,71,Europe
,Mauritania,21.0079,-10.9408,03-21-20,2,0,0,2,Africa
,Mauritius,-20.348404,57.552152,03-21-20,14,1,0,13,Africa
,Mexico,23.6345,-102.5528,03-21-20,251,2,4,245,Americas
,Moldova,47.4116,28.3699,03-21-20,80,1,1,78,Europe
,Monaco,43.7333,7.4167,03-21-20,11,0,0,11,Europe
,Mongolia,46.8625,103.8467,03-21-20,10,0,0,10,Western Pacific
,Montenegro,42.708678,19.37439,03-21-20,14,0,0,14,Europe
,Morocco,31.7917,-7.0926,03-21-20,96,3,3,90,Eastern Mediterranean
,Namibia,-22.9576,18.4904,03-21-20,3,0,0,3,Africa
,Nepal,28.1667,84.25,03-21-20,1,0,1,0,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,03-21-20,5,0,0,5,Europe
Curacao,Netherlands,12.1696,-68.99,03-21-20,3,1,0,2,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,03-21-20,1,0,0,1,Europe
,Netherlands,52.1326,5.2913,03-21-20,3631,136,0,3495,Europe
,New Zealand,-40.9006,174.886,03-21-20,52,0,0,52,Western Pacific
,Nicaragua,12.865416,-85.207229,03-21-20,2,0,0,2,Americas
,Niger,17.607789,8.081666,03-21-20,1,0,0,1,Africa
,Nigeria,9.082,8.6753,03-21-20,22,0,1,21,Africa
,North Macedonia,41.6086,21.7453,03-21-20,85,0,1,84,Europe
,Norway,60.472,8.4689,03-21-20,2118,7,1,2110,Europe
,Oman,21.512583,55.923255,03-21-20,52,0,12,40,Eastern Mediterranean
,Pakistan,30.3753,69.3451,03-21-20,776,5,5,766,Eastern Mediterranean
,Panama,8.538,-80.7821,03-21-20,200,1,0,199,Americas
,Papua New Guinea,-6.314993,143.95555,03-21-20,1,0,0,1,Western Pacific
,Paraguay,-23.4425,-58.4438,03-21-20,18,1,0,17,Americas
,Peru,-9.19,-75.0152,03-21-20,318,5,1,312,Americas
,Philippines,12.879721,121.774017,03-21-20,307,19,13,275,Western Pacific
,Poland,51.9194,19.1451,03-21-20,536,5,1,530,Europe
,Portugal,39.3999,-8.2245,03-21-20,1280,12,5,1263,Europe
,Qatar,25.3548,51.1839,03-21-20,481,0,27,454,Eastern Mediterranean
,Romania,45.9432,24.9668,03-21-20,367,0,52,315,Europe
,Russia,61.52401,105.318756,03-21-20,306,1,12,293,Europe
,Rwanda,-1.9403,29.8739,03-21-20,17,0,0,17,Africa
,Saint Lucia,13.9094,-60.9789,03-21-20,2,0,0,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,03-21-20,1,0,0,1,Americas
,San Marino,43.9424,12.4578,03-21-20,144,20,4,120,Europe
,Saudi Arabia,23.885942,45.079162,03-21-20,392,0,16,376,Eastern Mediterranean
,Senegal,14.4974,-14.4524,03-21-20,47,0,5,42,Africa
,Serbia,44.0165,21.0059,03-21-20,171,1,1,169,Europe
,Seychelles,-4.6796,55.492,03-21-20,7,0,0,7,Africa
,Singapore,1.2833,103.8333,03-21-20,432,2,140,290,Western Pacific
,Slovakia,48.669,19.699,03-21-20,178,1,0,177,Europe
,Slovenia,46.1512,14.9955,03-21-20,383,1,0,382,Europe
,Somalia,5.152149,46.199616,03-21-20,1,0,0,1,Eastern Mediterranean
,South Africa,-30.5595,22.9375,03-21-20,240,0,0,240,Africa
,Spain,40.463667,-3.74922,03-21-20,25374,1375,2125,21874,Europe
,Sri Lanka,7.873054,80.771797,03-21-20,77,0,1,76,South-East Asia
,Sudan,12.8628,30.2176,03-21-20,2,1,0,1,Eastern Mediterranean
,Suriname,3.9193,-56.0278,03-21-20,4,0,0,4,Americas
,Sweden,60.128161,18.643501,03-21-20,1763,20,0,1743,Europe
,Switzerland,46.8182,8.2275,03-21-20,6575,75,15,6485,Europe
,Taiwan*,23.7,121,03-21-20,153,2,28,123,Western Pacific
,Tanzania,-6.369028,34.888822,03-21-20,6,0,0,6,Africa
,Thailand,15.870032,100.992541,03-21-20,411,1,42,368,South-East Asia
,Togo,8.6195,0.8248,03-21-20,16,0,1,15,Africa
,Trinidad and Tobago,10.6918,-61.2225,03-21-20,49,0,1,48,Americas
,Tunisia,33.886917,9.537499,03-21-20,60,1,0,59,Eastern Mediterranean
,Turkey,38.9637,35.2433,03-21-20,670,9,0,661,Europe
,Uganda,1.373333,32.290275,03-21-20,1,0,0,1,Africa
,Ukraine,48.3794,31.1656,03-21-20,47,3,1,43,Europe
,United Arab Emirates,23.424076,53.847818,03-21-20,153,2,38,113,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,03-21-20,2,0,0,2,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,03-21-20,3,1,0,2,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,03-21-20,32,0,0,32,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,03-21-20,10,0,2,8,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,03-21-20,1,0,0,1,Europe
Montserrat,United Kingdom,16.742498,-62.187366,03-21-20,1,0,0,1,Europe
,United Kingdom,55.3781,-3.436,03-21-20,8957,250,65,8642,Europe
,Uruguay,-32.5228,-55.7658,03-21-20,135,0,0,135,Americas
,US,40,-100,03-21-20,25825,456,176,25193,Americas
,Uzbekistan,41.377491,64.585262,03-21-20,43,0,0,43,Europe
,Venezuela,6.4238,-66.5897,03-21-20,70,0,0,70,Americas
,Vietnam,14.058324,108.277199,03-21-20,94,0,17,77,Western Pacific
,Zambia,-13.133897,27.849332,03-21-20,2,0,0,2,Africa
,Zimbabwe,-19.015438,29.154857,03-21-20,3,0,0,3,Africa
,Dominica,15.415,-61.371,03-21-20,0,0,0,0,Americas
,Grenada,12.1165,-61.679,03-21-20,0,0,0,0,Americas
,Mozambique,-18.665695,35.529562,03-21-20,0,0,0,0,Africa
,Syria,34.802075,38.996815,03-21-20,0,0,0,0,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,03-21-20,0,0,0,0,South-East Asia
,Belize,17.1899,-88.4976,03-21-20,0,0,0,0,Americas
,Laos,19.85627,102.495496,03-21-20,0,0,0,0,Western Pacific
,Libya,26.3351,17.228331,03-21-20,0,0,0,0,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,03-21-20,48,0,17,31,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,03-21-20,0,0,0,0,Africa
,Mali,17.570692,-3.996166,03-21-20,0,0,0,0,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,03-21-20,0,0,0,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,03-21-20,0,0,0,0,Americas
Yukon,Canada,64.2823,-135,03-21-20,0,0,0,0,Americas
,Kosovo,42.602636,20.902977,03-21-20,0,0,0,0,Europe
,Burma,21.9162,95.956,03-21-20,0,0,0,0,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,03-21-20,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,03-21-20,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,03-21-20,0,0,0,0,Europe
,Botswana,-22.3285,24.6849,03-21-20,0,0,0,0,Africa
,Burundi,-3.3731,29.9189,03-21-20,0,0,0,0,Africa
,Sierra Leone,8.460555,-11.779889,03-21-20,0,0,0,0,Africa
,Malawi,-13.2543,34.3015,03-21-20,0,0,0,0,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,03-21-20,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,03-21-20,0,0,0,0,Europe
,South Sudan,6.877,31.307,03-21-20,0,0,0,0,Africa
,Western Sahara,24.2155,-12.8858,03-21-20,0,0,0,0,Africa
,Sao Tome and Principe,0.1864,6.6131,03-21-20,0,0,0,0,Africa
,Yemen,15.552727,48.516388,03-21-20,0,0,0,0,Eastern Mediterranean
,Comoros,-11.6455,43.3333,03-21-20,0,0,0,0,Africa
,Tajikistan,38.861,71.2761,03-21-20,0,0,0,0,Europe
,Lesotho,-29.61,28.2336,03-21-20,0,0,0,0,Africa
,Afghanistan,33.93911,67.709953,03-22-20,40,1,1,38,Eastern Mediterranean
,Albania,41.1533,20.1683,03-22-20,89,2,2,85,Europe
,Algeria,28.0339,1.6596,03-22-20,201,17,65,119,Africa
,Andorra,42.5063,1.5218,03-22-20,113,1,1,111,Europe
,Angola,-11.2027,17.8739,03-22-20,2,0,0,2,Africa
,Antigua and Barbuda,17.0608,-61.7964,03-22-20,1,0,0,1,Americas
,Argentina,-38.4161,-63.6167,03-22-20,266,4,3,259,Americas
,Armenia,40.0691,45.0382,03-22-20,194,0,2,192,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,03-22-20,19,0,0,19,Western Pacific
New South Wales,Australia,-33.8688,151.2093,03-22-20,669,6,4,659,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,03-22-20,5,0,0,5,Western Pacific
Queensland,Australia,-27.4698,153.0251,03-22-20,259,0,8,251,Western Pacific
South Australia,Australia,-34.9285,138.6007,03-22-20,100,0,3,97,Western Pacific
Tasmania,Australia,-42.8821,147.3272,03-22-20,22,0,3,19,Western Pacific
Victoria,Australia,-37.8136,144.9631,03-22-20,355,0,70,285,Western Pacific
Western Australia,Australia,-31.9505,115.8605,03-22-20,120,1,0,119,Western Pacific
,Austria,47.5162,14.5501,03-22-20,3582,16,9,3557,Europe
,Azerbaijan,40.1431,47.5769,03-22-20,65,1,10,54,Europe
,Bahamas,25.025885,-78.035889,03-22-20,4,0,0,4,Americas
,Bahrain,26.0275,50.55,03-22-20,334,2,149,183,Eastern Mediterranean
,Bangladesh,23.685,90.3563,03-22-20,27,2,3,22,South-East Asia
,Barbados,13.1939,-59.5432,03-22-20,14,0,0,14,Americas
,Belarus,53.7098,27.9534,03-22-20,76,0,15,61,Europe
,Belgium,50.8333,4.469936,03-22-20,3401,75,263,3063,Europe
,Benin,9.3077,2.3158,03-22-20,2,0,0,2,Africa
,Bhutan,27.5142,90.4336,03-22-20,2,0,0,2,South-East Asia
,Bolivia,-16.2902,-63.5887,03-22-20,24,0,0,24,Americas
,Bosnia and Herzegovina,43.9159,17.6791,03-22-20,126,1,2,123,Europe
,Brazil,-14.235,-51.9253,03-22-20,1546,25,2,1519,Americas
,Brunei,4.5353,114.7277,03-22-20,88,0,2,86,Western Pacific
,Bulgaria,42.7339,25.4858,03-22-20,187,3,3,181,Europe
,Burkina Faso,12.2383,-1.5616,03-22-20,75,4,5,66,Africa
,Cabo Verde,16.5388,-23.0418,03-22-20,3,0,0,3,Africa
,Cambodia,11.55,104.9167,03-22-20,84,0,1,83,Western Pacific
,Cameroon,3.848,11.5021,03-22-20,40,0,0,40,Africa
Alberta,Canada,53.9333,-116.5765,03-22-20,259,1,0,258,Americas
British Columbia,Canada,53.7267,-127.6476,03-22-20,424,10,0,414,Americas
Manitoba,Canada,53.7609,-98.8139,03-22-20,20,0,0,20,Americas
New Brunswick,Canada,46.5653,-66.4619,03-22-20,17,0,0,17,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,03-22-20,9,0,0,9,Americas
Nova Scotia,Canada,44.682,-63.7443,03-22-20,28,0,0,28,Americas
Ontario,Canada,51.2538,-85.3232,03-22-20,425,5,0,420,Americas
Prince Edward Island,Canada,46.5107,-63.4168,03-22-20,3,0,0,3,Americas
Quebec,Canada,52.9399,-73.5491,03-22-20,219,4,0,215,Americas
Saskatchewan,Canada,52.9399,-106.4509,03-22-20,52,0,0,52,Americas
,Central African Republic,6.6111,20.9394,03-22-20,3,0,0,3,Africa
,Chad,15.4542,18.7322,03-22-20,1,0,0,1,Africa
,Chile,-35.6751,-71.543,03-22-20,687,1,8,678,Americas
Anhui,China,31.8257,117.2264,03-22-20,990,6,984,0,Western Pacific
Beijing,China,40.1824,116.4142,03-22-20,522,8,400,114,Western Pacific
Chongqing,China,30.0572,107.874,03-22-20,577,6,570,1,Western Pacific
Fujian,China,26.0789,117.9874,03-22-20,313,1,295,17,Western Pacific
Gansu,China,35.7518,104.2861,03-22-20,136,2,114,20,Western Pacific
Guangdong,China,23.3417,113.4244,03-22-20,1413,8,1329,76,Western Pacific
Guangxi,China,23.8298,108.7881,03-22-20,254,2,250,2,Western Pacific
Guizhou,China,26.8154,106.8748,03-22-20,146,2,144,0,Western Pacific
Hainan,China,19.1959,109.7453,03-22-20,168,6,161,1,Western Pacific
Hebei,China,39.549,116.1306,03-22-20,319,6,0,313,Western Pacific
Heilongjiang,China,47.862,127.7615,03-22-20,484,13,466,5,Western Pacific
Henan,China,37.8957,114.9042,03-22-20,1274,22,0,1252,Western Pacific
Hong Kong,China,22.3,114.2,03-22-20,317,4,100,213,Western Pacific
Hubei,China,30.9756,112.2707,03-22-20,67800,3153,59433,5214,Western Pacific
Hunan,China,27.6104,111.7088,03-22-20,1018,4,1014,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,03-22-20,75,1,74,0,Western Pacific
Jiangsu,China,32.9711,119.455,03-22-20,633,0,631,2,Western Pacific
Jiangxi,China,27.614,115.7221,03-22-20,936,1,934,1,Western Pacific
Jilin,China,43.6661,126.1923,03-22-20,93,1,92,0,Western Pacific
Liaoning,China,41.2956,122.6085,03-22-20,127,2,124,1,Western Pacific
Macau,China,22.1667,113.55,03-22-20,24,0,10,14,Western Pacific
Ningxia,China,37.2692,106.1655,03-22-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,03-22-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,03-22-20,248,3,239,6,Western Pacific
Shandong,China,36.3427,118.1498,03-22-20,767,7,750,10,Western Pacific
Shanghai,China,31.202,121.4491,03-22-20,404,4,328,72,Western Pacific
Shanxi,China,37.5777,112.2922,03-22-20,133,0,133,0,Western Pacific
Sichuan,China,30.6171,102.7103,03-22-20,543,3,536,4,Western Pacific
Tianjin,China,39.3054,117.323,03-22-20,137,3,133,1,Western Pacific
Tibet,China,31.6927,88.0924,03-22-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,03-22-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,03-22-20,176,2,172,2,Western Pacific
Zhejiang,China,29.1832,120.0934,03-22-20,1238,1,1219,18,Western Pacific
,Colombia,4.5709,-74.2973,03-22-20,231,2,3,226,Americas
,Congo (Brazzaville),-0.228,15.8277,03-22-20,3,0,0,3,Africa
,Congo (Kinshasa),-4.0383,21.7587,03-22-20,30,1,0,29,Africa
,Costa Rica,9.7489,-83.7534,03-22-20,134,2,2,130,Americas
,Cote d'Ivoire,7.54,-5.5471,03-22-20,14,0,1,13,Africa
,Croatia,45.1,15.2,03-22-20,254,1,5,248,Europe
,Cuba,21.521757,-77.781167,03-22-20,35,1,0,34,Americas
,Cyprus,35.1264,33.4299,03-22-20,95,1,3,91,Europe
,Czechia,49.8175,15.473,03-22-20,1120,1,6,1113,Europe
Faroe Islands,Denmark,61.8926,-6.9118,03-22-20,115,0,0,115,Europe
Greenland,Greenland,71.7069,-42.6043,03-22-20,4,0,0,4,Europe
,Denmark,56.2639,9.5018,03-22-20,1395,13,1,1381,Europe
,Djibouti,11.8251,42.5903,03-22-20,1,0,0,1,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,03-22-20,202,3,0,199,Americas
,Ecuador,-1.8312,-78.1834,03-22-20,789,14,3,772,Americas
,Egypt,26.820553,30.802498,03-22-20,327,14,56,257,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,03-22-20,3,0,0,3,Americas
,Equatorial Guinea,1.6508,10.2679,03-22-20,6,0,0,6,Africa
,Eritrea,15.1794,39.7823,03-22-20,1,0,0,1,Africa
,Estonia,58.5953,25.0136,03-22-20,326,0,2,324,Europe
,Eswatini,-26.5225,31.4659,03-22-20,4,0,0,4,Africa
,Ethiopia,9.145,40.4897,03-22-20,11,0,4,7,Africa
,Fiji,-17.7134,178.065,03-22-20,2,0,0,2,Western Pacific
,Finland,61.92411,25.748151,03-22-20,626,1,10,615,Europe
French Guiana,France,3.9339,-53.1258,03-22-20,18,0,6,12,Europe
French Polynesia,France,-17.6797,149.4068,03-22-20,18,0,0,18,Europe
Guadeloupe,France,16.265,-61.551,03-22-20,58,1,0,57,Europe
Mayotte,France,-12.8275,45.166244,03-22-20,11,0,0,11,Europe
New Caledonia,France,-20.904305,165.618042,03-22-20,4,0,0,4,Europe
Reunion,France,-21.1151,55.5364,03-22-20,64,0,0,64,Europe
Saint Barthelemy,France,17.9,-62.8333,03-22-20,3,0,0,3,Europe
St Martin,France,18.0708,-63.0501,03-22-20,5,0,0,5,Europe
Martinique,France,14.6415,-61.0242,03-22-20,44,1,0,43,Europe
,France,46.2276,2.2137,03-22-20,16018,674,2200,13144,Europe
,Gabon,-0.8037,11.6094,03-22-20,5,1,0,4,Africa
,Gambia,13.4432,-15.3101,03-22-20,1,0,0,1,Africa
,Georgia,42.3154,43.3569,03-22-20,54,0,3,51,Europe
,Germany,51.165691,10.451526,03-22-20,24873,94,266,24513,Europe
,Ghana,7.9465,-1.0232,03-22-20,23,1,0,22,Africa
,Greece,39.0742,21.8243,03-22-20,624,15,19,590,Europe
,Guatemala,15.7835,-90.2308,03-22-20,19,1,0,18,Americas
